1	43816	205	0
1	43817	205	0
1	43818	205	0
1	43819	205	0
1	43821	205	0
1	43999	205	0
1	436810	205	0
1	436887	205	0
1	436889	205	0
1	436989	205	0
1	99450	501	0
1	99455	501	0
1	9940	500	0
1	9941	500	0
1	9942	500	0
1	9943	500	0
1	9944	500	0
1	9946	500	0
1	9947	500	0
1	9948	500	0
1	99451	500	0
1	99452	500	0
1	99453	500	0
1	99454	500	0
1	99456	500	0
1	99499	500	0
1	1242	3	0
1	97336	489	0
1	973392	489	0
1	973393	489	0
1	973394	489	0
1	973395	489	0
1	973396	489	0
1	973397	489	0
1	973398	489	0
1	973399	489	0
1	9733902	489	0
1	9733903	489	0
1	9733904	489	0
1	9733905	489	0
1	9733906	489	0
1	9733907	489	0
1	9733908	489	0
1	9733909	489	0
1	9733912	489	0
1	9733913	489	0
1	9733914	489	0
1	9733915	489	0
1	9733916	489	0
1	9733917	489	0
1	9733918	489	0
1	9733919	489	0
1	9731	488	0
1	9732	488	0
1	9734	488	0
1	9735	488	0
1	9736	488	0
1	9737	488	0
1	9738	488	0
1	9739	488	0
1	97300	488	0
1	97335	488	0
1	97338	488	0
1	9733700	488	0
1	9733901	488	0
1	9733910	488	0
1	9733911	488	0
1	8801	457	0
1	8800	456	0
1	8802	456	0
1	8803	456	0
1	8804	456	0
1	8805	456	0
1	8806	456	0
1	8807	456	0
1	8808	456	0
1	8809	456	0
1	124623	5	0
1	124624	5	0
1	124625	5	0
1	124626	5	0
1	124645	5	0
1	124652	5	0
1	124682	5	0
1	1246446	5	0
1	1246447	5	0
1	1246448	5	0
1	1246449	5	0
1	12461	4	0
1	12463	4	0
1	12466	4	0
1	12467	4	0
1	124600	4	0
1	124622	4	0
1	124646	4	0
1	124651	4	0
1	124653	4	0
1	124681	4	0
1	124683	4	0
1	124699	4	0
1	1246270	4	0
1	1246445	4	0
1	37529	174	0
1	3751	173	0
1	3753	173	0
1	3754	173	0
1	3755	173	0
1	3756	173	0
1	3757	173	0
1	3758	173	0
1	3759	173	0
1	37500	173	0
1	37528	173	0
1	3245	136	0
1	3248	136	0
1	3249	136	0
1	32472	136	0
1	32473	136	0
1	32474	136	0
1	32475	136	0
1	32476	136	0
1	32477	136	0
1	32478	136	0
1	32479	136	0
1	321	135	0
1	322	135	0
1	323	135	0
1	325	135	0
1	326	135	0
1	327	135	0
1	328	135	0
1	329	135	0
1	3200	135	0
1	3244	135	0
1	32460	135	0
1	32471	135	0
1	501	220	0
1	2299	64	0
1	22901	64	0
1	22902	64	0
1	22903	64	0
1	22904	64	0
1	22905	64	0
1	22906	64	0
1	22907	64	0
1	22908	64	0
1	22909	64	0
1	22913	64	0
1	22915	64	0
1	22920	64	0
1	22923	64	0
1	22928	64	0
1	22929	64	0
1	22939	64	0
1	22940	64	0
1	22942	64	0
1	22944	64	0
1	22945	64	0
1	22947	64	0
1	22948	64	0
1	22949	64	0
1	22956	64	0
1	22960	64	0
1	22964	64	0
1	22966	64	0
1	22968	64	0
1	22972	64	0
1	22974	64	0
1	22976	64	0
1	22977	64	0
1	22978	64	0
1	22979	64	0
1	22981	64	0
1	22984	64	0
1	22985	64	0
1	22986	64	0
1	22987	64	0
1	22988	64	0
1	22989	64	0
1	22900	63	0
1	22910	63	0
1	22911	63	0
1	22912	63	0
1	22914	63	0
1	22916	63	0
1	22917	63	0
1	22918	63	0
1	22919	63	0
1	22921	63	0
1	22922	63	0
1	22924	63	0
1	22925	63	0
1	22926	63	0
1	22927	63	0
1	22930	63	0
1	22931	63	0
1	22932	63	0
1	22933	63	0
1	22934	63	0
1	22935	63	0
1	22936	63	0
1	22937	63	0
1	22938	63	0
1	22941	63	0
1	22943	63	0
1	22946	63	0
1	22950	63	0
1	22951	63	0
1	22952	63	0
1	22953	63	0
1	22954	63	0
1	22955	63	0
1	22961	63	0
1	22962	63	0
1	22963	63	0
1	22965	63	0
1	22967	63	0
1	22973	63	0
1	22975	63	0
1	22980	63	0
1	22982	63	0
1	22983	63	0
1	1441	13	0
1	975	492	0
1	59144	377	0
1	59122	375	0
1	5917	378	0
1	5911	374	0
1	5915	374	0
1	5918	374	0
1	5919	374	0
1	59100	374	0
1	59121	374	0
1	59123	374	0
1	59132	374	0
1	59134	374	0
1	59143	374	0
1	59145	374	0
1	59169	374	0
1	59133	376	0
1	38761	190	0
1	38763	190	0
1	38765	190	0
1	387621	190	0
1	3871	189	0
1	3872	189	0
1	3873	189	0
1	3874	189	0
1	3875	189	0
1	3877	189	0
1	3878	189	0
1	38700	189	0
1	38760	189	0
1	38764	189	0
1	38766	189	0
1	38799	189	0
1	387620	189	0
1	387622	189	0
1	387623	189	0
1	387624	189	0
1	387625	189	0
1	387626	189	0
1	387627	189	0
1	387628	189	0
1	387629	189	0
1	2677	120	0
1	2670	119	0
1	2671	119	0
1	2672	119	0
1	2673	119	0
1	2674	119	0
1	2675	119	0
1	2676	119	0
1	2678	119	0
1	2679	119	0
1	5500	246	0
1	5526	246	0
1	5570	246	0
1	55011	246	0
1	55012	246	0
1	55013	246	0
1	55014	246	0
1	55015	246	0
1	55131	246	0
1	55140	246	0
1	55141	246	0
1	55170	246	0
1	55171	246	0
1	55180	246	0
1	55181	246	0
1	55191	246	0
1	55211	246	0
1	55280	246	0
1	55281	246	0
1	55290	246	0
1	55291	246	0
1	55292	246	0
1	55293	246	0
1	55294	246	0
1	55295	246	0
1	55296	246	0
1	55302	246	0
1	55303	246	0
1	55304	246	0
1	55305	246	0
1	55306	246	0
1	55307	246	0
1	55309	246	0
1	55310	246	0
1	55320	246	0
1	55340	246	0
1	55341	246	0
1	55350	246	0
1	55351	246	0
1	55370	246	0
1	55371	246	0
1	55380	246	0
1	55391	246	0
1	55392	246	0
1	55393	246	0
1	55394	246	0
1	55395	246	0
1	55420	246	0
1	55421	246	0
1	55431	246	0
1	55441	246	0
1	55450	246	0
1	55451	246	0
1	55460	246	0
1	55461	246	0
1	55470	246	0
1	55471	246	0
1	55480	246	0
1	55481	246	0
1	55490	246	0
1	55491	246	0
1	55521	246	0
1	55540	246	0
1	55541	246	0
1	55550	246	0
1	55551	246	0
1	55620	246	0
1	55621	246	0
1	55630	246	0
1	55631	246	0
1	55640	246	0
1	55641	246	0
1	55650	246	0
1	55660	246	0
1	55661	246	0
1	55671	246	0
1	55680	246	0
1	55681	246	0
1	55690	246	0
1	55691	246	0
1	55710	246	0
1	55711	246	0
1	55720	246	0
1	55730	246	0
1	55740	246	0
1	55741	246	0
1	55750	246	0
1	55780	246	0
1	55781	246	0
1	55791	246	0
1	55800	246	0
1	55810	246	0
1	55811	246	0
1	55820	246	0
1	55830	246	0
1	55851	246	0
1	55860	246	0
1	55861	246	0
1	55870	246	0
1	55871	246	0
1	55880	246	0
1	55881	246	0
1	55890	246	0
1	55891	246	0
1	55920	246	0
1	55930	246	0
1	55931	246	0
1	55940	246	0
1	55941	246	0
1	55950	246	0
1	55951	246	0
1	55960	246	0
1	55961	246	0
1	55970	246	0
1	55971	246	0
1	55990	246	0
1	551211	246	0
1	551212	246	0
1	551213	246	0
1	551214	246	0
1	551215	246	0
1	551216	246	0
1	551217	246	0
1	551218	246	0
1	551511	246	0
1	551512	246	0
1	551513	246	0
1	551514	246	0
1	551515	246	0
1	551516	246	0
1	551517	246	0
1	551518	246	0
1	552000	246	0
1	552105	246	0
1	552106	246	0
1	552107	246	0
1	552200	246	0
1	552201	246	0
1	552202	246	0
1	552203	246	0
1	552204	246	0
1	552205	246	0
1	552207	246	0
1	552208	246	0
1	552211	246	0
1	552212	246	0
1	552213	246	0
1	552214	246	0
1	552215	246	0
1	552216	246	0
1	552217	246	0
1	552218	246	0
1	553000	246	0
1	553010	246	0
1	553011	246	0
1	553012	246	0
1	553080	246	0
1	553081	246	0
1	553082	246	0
1	553083	246	0
1	553084	246	0
1	553085	246	0
1	553086	246	0
1	553087	246	0
1	553088	246	0
1	553089	246	0
1	553211	246	0
1	553212	246	0
1	553811	246	0
1	553812	246	0
1	553813	246	0
1	553814	246	0
1	553815	246	0
1	553816	246	0
1	553817	246	0
1	553818	246	0
1	553900	246	0
1	553901	246	0
1	553902	246	0
1	553903	246	0
1	553904	246	0
1	553905	246	0
1	553906	246	0
1	553969	246	0
1	554000	246	0
1	554001	246	0
1	554002	246	0
1	554003	246	0
1	554004	246	0
1	554005	246	0
1	554006	246	0
1	554007	246	0
1	554008	246	0
1	554009	246	0
1	556511	246	0
1	556512	246	0
1	556513	246	0
1	556514	246	0
1	556515	246	0
1	556516	246	0
1	556517	246	0
1	556518	246	0
1	557311	246	0
1	557312	246	0
1	557313	246	0
1	557314	246	0
1	557315	246	0
1	557316	246	0
1	557317	246	0
1	557318	246	0
1	557511	246	0
1	557512	246	0
1	557513	246	0
1	557514	246	0
1	557515	246	0
1	557516	246	0
1	557517	246	0
1	557518	246	0
1	557711	246	0
1	557712	246	0
1	557713	246	0
1	557714	246	0
1	557715	246	0
1	557716	246	0
1	557717	246	0
1	557718	246	0
1	558211	246	0
1	558212	246	0
1	558213	246	0
1	558214	246	0
1	558215	246	0
1	558216	246	0
1	558217	246	0
1	558218	246	0
1	558311	246	0
1	558312	246	0
1	558313	246	0
1	558314	246	0
1	558315	246	0
1	558316	246	0
1	558317	246	0
1	558318	246	0
1	559811	246	0
1	559812	246	0
1	559813	246	0
1	559814	246	0
1	559815	246	0
1	559816	246	0
1	559817	246	0
1	559818	246	0
1	559911	246	0
1	559912	246	0
1	559913	246	0
1	559914	246	0
1	559915	246	0
1	559916	246	0
1	559917	246	0
1	559918	246	0
1	5532101	246	0
1	5532102	246	0
1	5532103	246	0
1	5532104	246	0
1	5532105	246	0
1	5532106	246	0
1	5532107	246	0
1	5532108	246	0
1	5552000	246	0
1	5552288	246	0
1	5567000	246	0
1	5567208	246	0
1	55010000	246	0
1	55016671	246	0
1	55016672	246	0
1	55016673	246	0
1	55016674	246	0
1	55112100	246	0
1	55130000	246	0
1	55132100	246	0
1	55190000	246	0
1	55192100	246	0
1	55210800	246	0
1	55212003	246	0
1	55220601	246	0
1	55220999	246	0
1	55250000	246	0
1	55272026	246	0
1	55401000	246	0
1	55412026	246	0
1	55430000	246	0
1	55432100	246	0
1	55440000	246	0
1	55442100	246	0
1	55500000	246	0
1	55512100	246	0
1	55560000	246	0
1	55612016	246	0
1	55712000	246	0
1	55712100	246	0
1	55850000	246	0
1	55852726	246	0
1	55900000	246	0
1	55913002	246	0
1	55913004	246	0
1	55913005	246	0
1	55913006	246	0
1	55921000002	246	0
1	55922100999	246	0
1	551200000000	246	0
1	551200000001	246	0
1	551200000002	246	0
1	551210000000	246	0
1	551210000001	246	0
1	551210000002	246	0
1	551210000003	246	0
1	551219999999	246	0
1	551500000000	246	0
1	551510000000	246	0
1	551510000001	246	0
1	551510000002	246	0
1	551510000003	246	0
1	551519999999	246	0
1	551600000000	246	0
1	551600000001	246	0
1	551600000002	246	0
1	551600000003	246	0
1	551619999999	246	0
1	552210000000	246	0
1	552210000001	246	0
1	552210000004	246	0
1	552219999999	246	0
1	552300000000	246	0
1	552400000000	246	0
1	552400000001	246	0
1	552400000002	246	0
1	552400000003	246	0
1	552419999999	246	0
1	553110000000	246	0
1	553110000001	246	0
1	553110000002	246	0
1	553121009999	246	0
1	553210000000	246	0
1	553210000001	246	0
1	553210000002	246	0
1	553210999999	246	0
1	553810000000	246	0
1	553810000001	246	0
1	553810000002	246	0
1	553819999999	246	0
1	556510000000	246	0
1	556510000001	246	0
1	556510000002	246	0
1	556519999999	246	0
1	557310000000	246	0
1	557310000001	246	0
1	557310000002	246	0
1	557319999999	246	0
1	557510000000	246	0
1	557510000001	246	0
1	557510000002	246	0
1	557519999999	246	0
1	557600000000	246	0
1	557710000000	246	0
1	557710000001	246	0
1	557710000002	246	0
1	557710000003	246	0
1	557719999999	246	0
1	557820000000	246	0
1	558210000000	246	0
1	558210000001	246	0
1	558210000002	246	0
1	558219999999	246	0
1	558310000000	246	0
1	558310000001	246	0
1	558310000002	246	0
1	558319999999	246	0
1	558400000000	246	0
1	558400000001	246	0
1	558400000002	246	0
1	558400000003	246	0
1	558400000004	246	0
1	558400000005	246	0
1	558419999999	246	0
1	559800000000	246	0
1	559810000000	246	0
1	559810000001	246	0
1	559810000002	246	0
1	559810000003	246	0
1	559819999999	246	0
1	559910000000	246	0
1	559910000001	246	0
1	559910000002	246	0
1	559919999999	246	0
1	55915	289	0
1	559134	289	0
1	559139	289	0
1	5591302	289	0
1	5591305	289	0
1	5591306	289	0
1	5591312	289	0
1	5591314	289	0
1	5591315	289	0
1	5591316	289	0
1	5591317	289	0
1	5591331	289	0
1	5591333	289	0
1	5591337	289	0
1	5591338	289	0
1	5591351	289	0
1	5591353	289	0
1	5591354	289	0
1	5591367	289	0
1	5591381	289	0
1	5591382	289	0
1	5591383	289	0
1	5591384	289	0
1	5591385	289	0
1	5591386	289	0
1	5591387	289	0
1	5591388	289	0
1	5591401	289	0
1	5591699	289	0
1	55313681	289	0
1	55843230	289	0
1	55843631	289	0
1	55853268	289	0
1	55853301	289	0
1	55913008	289	0
1	55913010	289	0
1	55913012	289	0
1	55913014	289	0
1	55913019	289	0
1	55913030	289	0
1	55913034	289	0
1	55913037	289	0
1	55913040	289	0
1	55913070	289	0
1	55913076	289	0
1	55913080	289	0
1	55913090	289	0
1	55913111	289	0
1	55913113	289	0
1	55913116	289	0
1	55913130	289	0
1	55913132	289	0
1	55913180	289	0
1	55913185	289	0
1	55913200	289	0
1	55913206	289	0
1	55913208	289	0
1	55913209	289	0
1	55913220	289	0
1	55913240	289	0
1	55913260	289	0
1	55913270	289	0
1	55913290	289	0
1	55913293	289	0
1	55913294	289	0
1	55913296	289	0
1	55913300	289	0
1	55913320	289	0
1	55913322	289	0
1	55913324	289	0
1	55913343	289	0
1	55913345	289	0
1	55913353	289	0
1	55913355	289	0
1	55913365	289	0
1	55913367	289	0
1	55913392	289	0
1	55913395	289	0
1	55913396	289	0
1	55913398	289	0
1	55913399	289	0
1	55913500	289	0
1	55913526	289	0
1	55913528	289	0
1	55913555	289	0
1	55913557	289	0
1	55913563	289	0
1	55913565	289	0
1	55913600	289	0
1	55913602	289	0
1	55913603	289	0
1	55913609	289	0
1	55913613	289	0
1	55913619	289	0
1	55913620	289	0
1	55913624	289	0
1	55913635	289	0
1	55913640	289	0
1	55913641	289	0
1	55913643	289	0
1	55913644	289	0
1	55913645	289	0
1	55913648	289	0
1	55913655	289	0
1	55913657	289	0
1	55913659	289	0
1	55913660	289	0
1	55913663	289	0
1	55913666	289	0
1	55913668	289	0
1	55913688	289	0
1	55913690	289	0
1	55913691	289	0
1	55913693	289	0
1	55913695	289	0
1	55913696	289	0
1	55913698	289	0
1	55913699	289	0
1	55913701	289	0
1	55913710	289	0
1	55913713	289	0
1	55913714	289	0
1	55913715	289	0
1	55913716	289	0
1	55913718	289	0
1	55913720	289	0
1	55913730	289	0
1	55913735	289	0
1	55913736	289	0
1	55913737	289	0
1	55913740	289	0
1	55913742	289	0
1	55913743	289	0
1	55913745	289	0
1	55913747	289	0
1	55913749	289	0
1	55913750	289	0
1	55913757	289	0
1	55913760	289	0
1	55913761	289	0
1	55913762	289	0
1	55913763	289	0
1	55913766	289	0
1	55913768	289	0
1	55913770	289	0
1	55913778	289	0
1	55913780	289	0
1	55913782	289	0
1	55913785	289	0
1	55913786	289	0
1	55913787	289	0
1	55913789	289	0
1	55913790	289	0
1	55913793	289	0
1	55913794	289	0
1	55913797	289	0
1	55913799	289	0
1	55913800	289	0
1	55913802	289	0
1	55913899	289	0
1	55914000	289	0
1	55914007	289	0
1	559136217	289	0
1	559136218	289	0
1	559136219	289	0
1	559136255	289	0
1	559136329	289	0
1	559136624	289	0
1	559136649	289	0
1	55127	254	0
1	55128	254	0
1	55129	254	0
1	55137	254	0
1	55138	254	0
1	55139	254	0
1	55147	254	0
1	55148	254	0
1	55149	254	0
1	55157	254	0
1	55158	254	0
1	55159	254	0
1	55167	254	0
1	55168	254	0
1	55169	254	0
1	55177	254	0
1	55178	254	0
1	55179	254	0
1	55187	254	0
1	55188	254	0
1	55189	254	0
1	55197	254	0
1	55198	254	0
1	55199	254	0
1	55227	254	0
1	55228	254	0
1	55229	254	0
1	55277	254	0
1	55278	254	0
1	55279	254	0
1	55287	254	0
1	55288	254	0
1	55289	254	0
1	55297	254	0
1	55298	254	0
1	55299	254	0
1	55317	254	0
1	55318	254	0
1	55319	254	0
1	55327	254	0
1	55328	254	0
1	55329	254	0
1	55337	254	0
1	55338	254	0
1	55339	254	0
1	55347	254	0
1	55348	254	0
1	55349	254	0
1	55357	254	0
1	55358	254	0
1	55359	254	0
1	55367	254	0
1	55368	254	0
1	55369	254	0
1	55377	254	0
1	55378	254	0
1	55379	254	0
1	55387	254	0
1	55388	254	0
1	55389	254	0
1	55397	254	0
1	55398	254	0
1	55399	254	0
1	55417	254	0
1	55418	254	0
1	55419	254	0
1	55427	254	0
1	55428	254	0
1	55429	254	0
1	55437	254	0
1	55438	254	0
1	55439	254	0
1	55447	254	0
1	55448	254	0
1	55449	254	0
1	55457	254	0
1	55458	254	0
1	55459	254	0
1	55467	254	0
1	55468	254	0
1	55469	254	0
1	55477	254	0
1	55478	254	0
1	55479	254	0
1	55487	254	0
1	55488	254	0
1	55489	254	0
1	55497	254	0
1	55498	254	0
1	55499	254	0
1	55517	254	0
1	55518	254	0
1	55519	254	0
1	55537	254	0
1	55538	254	0
1	55539	254	0
1	55547	254	0
1	55548	254	0
1	55549	254	0
1	55557	254	0
1	55558	254	0
1	55559	254	0
1	55617	254	0
1	55618	254	0
1	55619	254	0
1	55637	254	0
1	55638	254	0
1	55639	254	0
1	55647	254	0
1	55648	254	0
1	55649	254	0
1	55657	254	0
1	55658	254	0
1	55659	254	0
1	55667	254	0
1	55668	254	0
1	55669	254	0
1	55677	254	0
1	55678	254	0
1	55679	254	0
1	55687	254	0
1	55688	254	0
1	55689	254	0
1	55697	254	0
1	55698	254	0
1	55699	254	0
1	55737	254	0
1	55738	254	0
1	55739	254	0
1	55747	254	0
1	55748	254	0
1	55749	254	0
1	55757	254	0
1	55758	254	0
1	55759	254	0
1	55777	254	0
1	55778	254	0
1	55779	254	0
1	55787	254	0
1	55788	254	0
1	55789	254	0
1	55797	254	0
1	55798	254	0
1	55799	254	0
1	55817	254	0
1	55818	254	0
1	55819	254	0
1	55827	254	0
1	55828	254	0
1	55829	254	0
1	55837	254	0
1	55838	254	0
1	55839	254	0
1	55847	254	0
1	55848	254	0
1	55849	254	0
1	55857	254	0
1	55858	254	0
1	55859	254	0
1	55867	254	0
1	55868	254	0
1	55869	254	0
1	55877	254	0
1	55878	254	0
1	55879	254	0
1	55887	254	0
1	55888	254	0
1	55889	254	0
1	55897	254	0
1	55898	254	0
1	55899	254	0
1	55917	254	0
1	55918	254	0
1	55919	254	0
1	55927	254	0
1	55928	254	0
1	55929	254	0
1	55937	254	0
1	55938	254	0
1	55939	254	0
1	55947	254	0
1	55948	254	0
1	55949	254	0
1	55957	254	0
1	55958	254	0
1	55959	254	0
1	55967	254	0
1	55968	254	0
1	55969	254	0
1	55977	254	0
1	55978	254	0
1	55979	254	0
1	55987	254	0
1	55988	254	0
1	55989	254	0
1	55997	254	0
1	55998	254	0
1	55999	254	0
1	55112136	249	0
1	55112152	249	0
1	55113308	249	0
1	55113309	249	0
1	55113317	249	0
1	55113378	249	0
1	55113446	249	0
1	55114038	249	0
1	55114039	249	0
1	55114491	249	0
1	55114492	249	0
1	55114493	249	0
1	55114497	249	0
1	55114521	249	0
1	55114522	249	0
1	55114523	249	0
1	55114525	249	0
1	55114526	249	0
1	55114527	249	0
1	55114531	249	0
1	55114532	249	0
1	55114533	249	0
1	55114535	249	0
1	55114536	249	0
1	55114537	249	0
1	55114581	249	0
1	55114582	249	0
1	55114583	249	0
1	55114584	249	0
1	55114585	249	0
1	55114586	249	0
1	55114587	249	0
1	55114588	249	0
1	55114589	249	0
1	55114595	249	0
1	55114596	249	0
1	55114599	249	0
1	55114601	249	0
1	55114606	249	0
1	55114607	249	0
1	55114812	249	0
1	55114815	249	0
1	55114816	249	0
1	55114817	249	0
1	55114884	249	0
1	55114893	249	0
1	55116816	249	0
1	55116817	249	0
1	55116881	249	0
1	55116882	249	0
1	5511221	247	0
1	5511222	247	0
1	5511223	247	0
1	5511272	247	0
1	5511273	247	0
1	5511274	247	0
1	5511275	247	0
1	5511276	247	0
1	5511293	247	0
1	5511294	247	0
1	5511295	247	0
1	5511296	247	0
1	5511600	247	0
1	55112101	247	0
1	55112102	247	0
1	55112103	247	0
1	55112104	247	0
1	55112105	247	0
1	55112106	247	0
1	55112107	247	0
1	55112108	247	0
1	55112109	247	0
1	55112111	247	0
1	55112112	247	0
1	55112113	247	0
1	55112114	247	0
1	55112117	247	0
1	55112121	247	0
1	55112122	247	0
1	55112123	247	0
1	55112124	247	0
1	55112125	247	0
1	55112126	247	0
1	55112127	247	0
1	55112128	247	0
1	55112129	247	0
1	55112131	247	0
1	55112132	247	0
1	55112133	247	0
1	55112134	247	0
1	55112135	247	0
1	55112137	247	0
1	55112138	247	0
1	55112139	247	0
1	55112141	247	0
1	55112142	247	0
1	55112144	247	0
1	55112145	247	0
1	55112146	247	0
1	55112147	247	0
1	55112148	247	0
1	55112149	247	0
1	55112155	247	0
1	55112157	247	0
1	55112158	247	0
1	55112159	247	0
1	55112161	247	0
1	55112162	247	0
1	55112163	247	0
1	55112164	247	0
1	55112165	247	0
1	55112166	247	0
1	55112167	247	0
1	55112168	247	0
1	55112169	247	0
1	55112171	247	0
1	55112172	247	0
1	55112173	247	0
1	55112174	247	0
1	55112175	247	0
1	55112176	247	0
1	55112177	247	0
1	55112178	247	0
1	55112179	247	0
1	55112181	247	0
1	55112182	247	0
1	55112183	247	0
1	55112184	247	0
1	55112185	247	0
1	55112186	247	0
1	55112187	247	0
1	55112188	247	0
1	55112189	247	0
1	55112191	247	0
1	55112192	247	0
1	55112193	247	0
1	55112194	247	0
1	55112195	247	0
1	55112196	247	0
1	55112197	247	0
1	55112198	247	0
1	55112199	247	0
1	55112202	247	0
1	55112244	247	0
1	55112245	247	0
1	55112246	247	0
1	55112272	247	0
1	55112273	247	0
1	55112274	247	0
1	55112275	247	0
1	55112276	247	0
1	55112293	247	0
1	55112294	247	0
1	55112295	247	0
1	55112296	247	0
1	55112327	247	0
1	55112424	247	0
1	55112459	247	0
1	55112577	247	0
1	55112578	247	0
1	55112626	247	0
1	55112811	247	0
1	55112828	247	0
1	55113003	247	0
1	55113007	247	0
1	55113009	247	0
1	55113011	247	0
1	55113012	247	0
1	55113013	247	0
1	55113014	247	0
1	55113015	247	0
1	55113016	247	0
1	55113017	247	0
1	55113018	247	0
1	55113019	247	0
1	55113021	247	0
1	55113022	247	0
1	55113023	247	0
1	55113024	247	0
1	55113025	247	0
1	55113026	247	0
1	55113029	247	0
1	55113030	247	0
1	55113031	247	0
1	55113032	247	0
1	55113033	247	0
1	55113034	247	0
1	55113035	247	0
1	55113036	247	0
1	55113037	247	0
1	55113038	247	0
1	55113039	247	0
1	55113040	247	0
1	55113043	247	0
1	55113044	247	0
1	55113045	247	0
1	55113046	247	0
1	55113047	247	0
1	55113048	247	0
1	55113049	247	0
1	55113050	247	0
1	55113051	247	0
1	55113052	247	0
1	55113053	247	0
1	55113054	247	0
1	55113055	247	0
1	55113056	247	0
1	55113057	247	0
